date,GDP,OUTBS,OUTNFB,GPDIC1,INDPRO,CMRMTSPLx,IPMAT,FPIx,IPFINAL,IPDMAT,ADS_Index_lag_1,ADS_Index_lag_2,ADS_Index_lag_3,ADS_Index_lag_4,ADS_Index_lag_5
1990-06-01,0.003622513,0.000312237,0.002511451,0.002805051,0.007458611,0.003427457,0.007394304,-0.019961502,0.0097772,0.017010843,-0.18703693548387096,-0.4121087333333333,0.3175531622580646,0.47147967857142853,-0.15971869677419354
1990-09-01,0.000665008,-0.019575578,-0.001975391,-0.001161665,0.004162358,-0.000448696,0.005161101,-0.008237544,0.004508251,0.005848781,-0.5704406451612906,-0.5234817096774194,-0.19513803333333335,-0.18703693548387096,-0.4121087333333333
1990-12-01,-0.009145487,-0.057567427,-0.014725449,-0.013335512,-0.015607522,-0.024735849,-0.014925743,-0.026120192,-0.01844303,-0.029548938,-1.8000500000000001,-1.5612783870967744,-1.0034930666666666,-0.5704406451612906,-0.5234817096774194
1991-03-01,-0.004689416,-0.03384017,-0.006755447,-0.007620157,-0.019084219,-0.015587831,-0.020928935,-0.02798972,-0.014453828,-0.036749865,-1.396586785714286,-1.4090770967741937,-1.4741493548387092,-1.8000500000000001,-1.5612783870967744
1991-06-01,0.007766947,-3.57e-06,0.009882469,0.009880003,0.005813409,0.021565842,0.005985656,0.00296168,0.006523155,0.007759874,0.3447444516129033,-0.14617359633333343,-1.0064373870967742,-1.396586785714286,-1.4090770967741937
1991-09-01,0.005040243,0.019606159,0.007357563,0.006044674,0.014058725,0.011302938,0.016325469,0.001173766,0.013201014,0.029674746,-0.24964916129032252,-0.0695446675935484,0.26050196666666664,0.3447444516129033,-0.14617359633333343
1991-12-01,0.003478928,0.034844616,0.003001948,0.003775615,0.002352199,-0.003963787,0.0024632,0.004298316,0.00203879,0.008354684,-0.7111150333333334,-0.3720401612903225,-0.021812765333333328,-0.24964916129032252,-0.0695446675935484
1992-03-01,0.011899437,-0.018645985,0.013708662,0.015270831,-0.00111351,0.012555922,0.002971992,0.01087362,-0.007234502,0.011065006,0.18733916999999997,-0.29005343225806446,-0.7735473870967741,-0.7111150333333334,-0.3720401612903225
1992-06-01,0.010785164,0.055011818,0.012352218,0.012546944,0.017647508,0.007834033,0.015985579,0.032310021,0.020258661,0.027389597,0.011551718709677423,0.4055969000000001,0.3907177419354838,0.18733916999999997,-0.29005343225806446
1992-09-01,0.009834205,0.007917637,0.010633152,0.010846462,0.007663836,0.01130806,0.005817099,0.011408579,0.009606869,0.012714185,-0.3865473496774194,0.28637605483870965,0.05812802829,0.011551718709677423,0.4055969000000001
1992-12-01,0.010377613,0.030054703,0.012372754,0.011907426,0.010506471,0.014187882,0.010451564,0.028817479,0.012155274,0.013966557,0.3331442333333333,0.25372170967741936,-0.16502393500000007,-0.3865473496774194,0.28637605483870965
1993-03-01,0.001672603,0.023302299,0.000193766,-0.000650007,0.00882047,0.010373232,0.008799595,0.007457235,0.00772755,0.019936079,-0.19401251785714285,0.017502884838709685,0.7121168709677419,0.3331442333333333,0.25372170967741936
1993-06-01,0.005807301,0.005736757,0.005427779,0.006201733,0.002275253,0.004626418,0.004264921,0.017825226,-0.001139512,0.010618287,-0.13775597741935486,0.021345906666666668,-0.5527430645161291,-0.19401251785714285,0.017502884838709685
1993-09-01,0.004761792,-0.00681473,0.010265259,0.004808707,0.003917152,0.008180217,0.003863323,0.015585977,0.003468822,0.010599052,-0.12750051548387098,-0.06729736741935484,-0.03664176640000001,-0.13775597741935486,0.021345906666666668
1993-12-01,0.013509468,0.05121286,0.013331234,0.017077936,0.015060795,0.016329114,0.017171039,0.039375395,0.014145214,0.029649132,0.5504770999999999,0.4351179032258064,0.2250415166666667,-0.12750051548387098,-0.06729736741935484
1994-03-01,0.009655399,0.037382364,0.009094997,0.011619544,0.012321957,0.016573582,0.014649468,0.011744512,0.009603271,0.023658679,0.21035030214285716,-0.02188117870967742,0.7719723870967745,0.5504770999999999,0.4351179032258064
1994-06-01,0.013459472,0.048009559,0.016945854,0.016216662,0.01795024,0.013376684,0.022312076,0.020008996,0.013529195,0.037660176,0.4055124193548387,0.6236381666666666,0.9337772258064517,0.21035030214285716,-0.02188117870967742
1994-09-01,0.005828136,-0.016470429,0.006016305,0.005931491,0.012690596,0.016656941,0.017019742,0.00824911,0.00947882,0.026360156,0.5585715161290321,0.21519274193548385,0.4501754333333334,0.4055124193548387,0.6236381666666666
1994-12-01,0.01139013,0.040317078,0.014655711,0.014204412,0.02053935,0.020803075,0.022948996,0.023870056,0.019735151,0.038545929,0.7421163666666666,0.5125291935483871,0.41123080000000006,0.5585715161290321,0.21519274193548385
1995-03-01,0.003541284,0.010446552,0.005487675,0.003073398,0.010210376,0.008422445,0.012901236,0.020959087,0.008434216,0.02238761,-0.3273184642857143,0.23497345387096774,0.7182550967741935,0.7421163666666666,0.5125291935483871
1995-06-01,0.002978967,-0.020988861,0.003226411,0.002740194,0.003171688,-0.001518746,0.003634092,-0.000673162,0.003856211,0.007473937,-0.1659343793548387,-0.5056778333333333,-0.3356816451612904,-0.3273184642857143,0.23497345387096774
1995-09-01,0.008470797,-0.00597851,0.011347206,0.010662043,0.00912001,0.009928433,0.005795037,0.013868147,0.012171643,0.01737709,0.6085879354838709,-0.30516703580645177,0.12304116966666663,-0.1659343793548387,-0.5056778333333333
1995-12-01,0.006767261,0.024531245,0.008049712,0.008740785,0.008542529,0.013375572,0.012013503,0.019246756,0.003995882,0.030634957,0.044288176,-0.1523345225806451,0.36940525333333346,0.6085879354838709,-0.30516703580645177
1996-03-01,0.007461561,0.015931046,0.008158664,0.009451926,0.006716376,0.001995704,0.011503703,0.025231308,0.002564785,0.024496472,0.5755852758620689,-0.49949954516129036,-0.0325649735483871,0.044288176,-0.1523345225806451
1996-06-01,0.016540916,0.046931746,0.018982828,0.019550584,0.021239885,0.015711288,0.021225239,0.030541093,0.023020816,0.032403981,0.762917935483871,0.6022460333333333,0.24125938709677416,0.5755852758620689,-0.49949954516129036
1996-09-01,0.008929923,0.044423551,0.011933884,0.011030849,0.012879027,0.010543102,0.014548587,0.022456691,0.010465156,0.029386953,0.21550732258064514,0.1247897677419355,0.46649886666666673,0.762917935483871,0.6022460333333333
1996-12-01,0.010330278,-0.00131964,0.012200455,0.012373355,0.013932835,0.013482069,0.015127677,0.015833333,0.012212154,0.023571292,0.5013203666666667,0.2463055806451613,0.3031737666666666,0.21550732258064514,0.1247897677419355
1997-03-01,0.006434895,0.019990715,0.006314671,0.006908283,0.018916464,0.024120667,0.021213542,0.018506052,0.017075603,0.034622703,1.0097570357142858,0.37622400000000006,0.21245164516129034,0.5013203666666667,0.2463055806451613
1997-06-01,0.016483414,0.059391945,0.019458148,0.020017707,0.014185089,0.014644106,0.016517426,0.018886964,0.011933084,0.032367444,0.35081222580645166,0.23026560000000001,0.587167193548387,1.0097570357142858,0.37622400000000006
1997-09-01,0.012430896,0.013903763,0.014113623,0.01450525,0.022687113,0.019687643,0.02429593,0.034857929,0.023868656,0.034356518,0.4899791935483871,0.7245290967741937,0.6236759666666669,0.35081222580645166,0.23026560000000001
1997-12-01,0.008551497,0.014809431,0.009706364,0.00916784,0.024762358,0.007739765,0.022949199,0.007369938,0.027927003,0.042595703,0.6137256666666667,0.6202675161290323,0.8375295000000001,0.4899791935483871,0.7245290967741937
1998-03-01,0.009945181,0.042678935,0.012083489,0.011254321,0.011176694,0.014749187,0.0114449,0.029110902,0.01138267,0.021290943,0.35643178571428574,0.3127963870967742,0.3622306451612903,0.6137256666666667,0.6202675161290323
1998-06-01,0.009215478,-0.006195019,0.010677337,0.010400319,0.00671342,0.01020214,0.004735365,0.033431246,0.00680543,0.004272495,0.32577034193548393,0.28479513333333334,0.19442293548387096,0.35643178571428574,0.3127963870967742
1998-09-01,0.012447877,0.025384214,0.014637635,0.014779005,0.007366837,0.003032317,0.006638944,0.018981896,0.006133325,0.01852964,0.9005596129032258,-0.3358495612903226,-0.4215114533333334,0.32577034193548393,0.28479513333333334
1998-12-01,0.016029638,0.030396343,0.019957682,0.019818608,0.01429497,0.023774481,0.020026281,0.027367287,0.010094295,0.044474761,0.3242658,0.4866934838709677,0.5526827333333333,0.9005596129032258,-0.3358495612903226
1999-03-01,0.009420209,0.027089008,0.011601324,0.011365289,0.011001638,0.014951302,0.015498422,0.017359457,0.007423227,0.025731362,0.5569951071428572,0.21038561290322577,0.34558561290322587,0.3242658,0.4866934838709677
1999-06-01,0.007662157,0.000623961,0.008151875,0.008453271,0.009555581,0.012513932,0.016613184,0.023496633,0.003602999,0.028886059,0.3409647741935484,0.05625652266666666,0.058375828387096776,0.5569951071428572,0.21038561290322577
1999-09-01,0.013011629,0.027069074,0.015714722,0.015205511,0.00887013,0.011449985,0.016616717,0.023022871,0.001270174,0.027638317,0.23837142419354843,0.2882884838709677,0.18507783333333336,0.3409647741935484,0.05625652266666666
1999-12-01,0.016853037,0.026444039,0.019315198,0.019476426,0.017547214,0.015038729,0.01940949,0.005178352,0.016121075,0.026185135,0.7576152333333334,0.7866480967741938,-0.032364293333333335,0.23837142419354843,0.2882884838709677
2000-03-01,0.003611074,-0.007057548,0.00393114,0.005078393,0.010053918,0.004364372,0.013143592,0.028208053,0.005905696,0.027900743,-0.24238452413793105,0.1438171064516129,0.6297936451612903,0.7576152333333334,0.7866480967741938
2000-06-01,0.018146008,0.057515223,0.021905836,0.021821342,0.012029831,0.008683809,0.011798398,0.021872314,0.013375175,0.022303852,0.1370442767741935,0.5762291666666666,0.3300073138709677,-0.24238452413793105,0.1438171064516129
2000-09-01,0.001334662,-0.009860931,-0.000150047,0.000237169,-0.000973074,0.000115017,-0.001136837,0.004354649,0.000411048,0.009896914,-0.5018047096774193,-0.42840690322580655,-0.15875255333333335,0.1370442767741935,0.5762291666666666
2000-12-01,0.006209577,0.001913873,0.006792023,0.006580813,-0.002108434,-0.002666182,-0.003106844,0.003038306,0.000684705,-0.00652003,-0.5446143333333332,-0.5401880000000001,-0.10610714666666668,-0.5018047096774193,-0.42840690322580655
2001-03-01,-0.002855851,-0.046430576,-0.004868128,-0.005171439,-0.013279398,-0.006363236,-0.018990886,-0.005820056,-0.007109996,-0.023054179,-0.9251569642857141,-0.8459646451612903,-0.4614436451612903,-0.5446143333333332,-0.5401880000000001
2001-06-01,0.005828539,0.001425976,0.007138446,0.006039011,-0.012698794,-0.013322289,-0.014431927,-0.011781171,-0.009120364,-0.012760063,-0.870615806451613,-1.155334366666667,-1.031532064516129,-0.9251569642857141,-0.8459646451612903
2001-09-01,-0.004159018,-0.021875663,-0.006813997,-0.007024116,-0.013883435,-0.004047016,-0.015099837,-0.00719207,-0.014093238,-0.022652545,-0.7835752258064517,-1.0097818387096773,-1.0884761,-0.870615806451613,-1.155334366666667
2001-12-01,0.002720011,-0.050795898,0.001059963,0.002703597,-0.010524553,0.015224783,-0.011768012,-0.023076839,-0.008909416,-0.019812609,-0.7954114333333333,-0.7296179032258066,-1.3268523333333337,-0.7835752258064517,-1.0097818387096773
2002-03-01,0.008707125,0.029076127,0.012620378,0.00995378,0.007356898,-0.000511265,0.012831853,-0.008682802,0.003645074,0.019522735,-0.29488310714285726,-0.2658794516129032,-0.5620167096774193,-0.7954114333333333,-0.7296179032258066
2002-06-01,0.006039054,0.016297976,0.004102192,0.006214022,0.01542727,0.011814657,0.024203666,-0.00111628,0.005989631,0.031726678,0.08725202903225807,0.021699773333333335,-0.16969068387096778,-0.29488310714285726,-0.2658794516129032
2002-09-01,0.00443586,-0.001481353,0.004207494,0.004848539,0.005854682,0.003577316,0.006494762,-0.001476208,0.005624412,0.013860986,-0.42643022580645157,-0.42764632258064517,0.07074686666666667,0.08725202903225807,0.021699773333333335
2002-12-01,0.001547029,-0.0006175,0.000524694,0.001047223,-0.000221949,-0.002665141,-0.002488324,-0.004201453,0.000141252,0.000325387,-0.2375326666666667,-0.5587519999999999,-0.6036862999999999,-0.42643022580645157,-0.42764632258064517
2003-03-01,0.005532336,0.007662634,0.005134768,0.005195511,0.006221605,-0.000163806,0.004243819,0.009033479,0.009135736,0.006595398,-0.6380891071428573,-0.17767025806451614,-0.6263100322580646,-0.2375326666666667,-0.5587519999999999
2003-06-01,0.008565807,0.00687768,0.009998876,0.010430562,-0.007501721,0.008389321,-0.007531385,0.023738548,-0.007052756,-0.003419128,-0.18582896451612899,-0.6515372000000001,-0.698212,-0.6380891071428573,-0.17767025806451614
2003-09-01,0.016839511,0.035789669,0.023723849,0.022076841,0.006609344,0.017749677,0.006103923,0.031906976,0.008156257,0.015039429,-0.15184176451612907,0.17553394935483876,0.07872396696666666,-0.18582896451612899,-0.6515372000000001
2003-12-01,0.011416256,0.033133758,0.014364431,0.013237979,0.009730368,0.006558485,0.015030662,0.017941736,0.004724526,0.027679642,0.16857408333333337,0.18191929032258067,0.1773632366666667,-0.15184176451612907,0.17553394935483876
2004-03-01,0.005323279,0.001982239,0.000763112,0.003821095,0.006996749,0.00736928,0.007049227,-0.002818375,0.007291312,0.014597356,0.04895060379310344,-0.34086996774193545,-0.17133637967741933,0.16857408333333337,0.18191929032258067
2004-06-01,0.007591872,0.03916777,0.010325491,0.00845591,0.005700465,0.00879292,0.008179151,0.026905885,0.002614974,0.013118015,0.1127370222580645,0.14804486666666664,0.3041572580645161,0.04895060379310344,-0.34086996774193545
2004-09-01,0.009408878,0.015394469,0.010514315,0.011055235,0.00555303,0.008924038,0.005812742,0.02101912,0.004428501,0.013202072,0.07524813548387098,-0.04411582738709678,-0.43281483333333326,0.1127370222580645,0.14804486666666664
2004-12-01,0.009966906,0.020649754,0.010192046,0.011236073,0.014131181,0.014115347,0.017732143,0.018056543,0.012136687,0.0219375,0.15350599000000004,0.34322406451612897,0.11054035666666667,0.07524813548387098,-0.04411582738709678
2005-03-01,0.011008815,0.027725266,0.013245522,0.012634926,0.014213586,0.012438647,0.012603445,0.017412937,0.015729222,0.017864852,0.06476864774999999,0.11745747532258065,0.7303846774193549,0.15350599000000004,0.34322406451612897
2005-06-01,0.004604994,-0.013395502,0.003642268,0.003909029,0.00505351,0.012407532,-0.000290908,0.01685492,0.00944993,0.00268231,0.009869928451612905,0.14183266633333333,-0.22069359677419353,0.06476864774999999,0.11745747532258065
2005-09-01,0.008873849,0.013130246,0.010095615,0.010146932,-0.004595883,0.005009172,-0.015290676,0.017395942,0.003948559,0.007559052,-0.3149825677419355,-0.0009422245161290299,0.1552411333333334,0.009869928451612905,0.14183266633333333
2005-12-01,0.006294777,0.031990559,0.007389009,0.007316432,0.009659915,0.008516084,0.002644543,0.004553033,0.013699415,0.025721165,0.8502252333333333,0.09293531935483869,-1.1223386666666666,-0.3149825677419355,-0.0009422245161290299
2006-03-01,0.013215165,0.014737546,0.01691808,0.01632462,0.009352951,0.015721012,0.017969602,0.01871145,0.001060183,0.012213266,0.18269135714285717,0.37068529032258046,0.5344114193548387,0.8502252333333333,0.09293531935483869
2006-06-01,0.002334271,-0.006468881,0.001510381,0.002334714,0.005996722,-0.003039914,0.005737582,-0.005363152,0.010425437,0.002213073,-0.32723229032258067,-0.3358105666666667,0.06093138387096774,0.18269135714285717,0.37068529032258046
2006-09-01,0.001545134,-0.003865588,0.002271908,0.001345289,0.003793541,0.000205293,0.005919411,-0.006426846,0.004527468,0.001530143,-0.1490830645161291,-0.3796161612903226,-0.2717996333333333,-0.32723229032258067,-0.3358105666666667
2006-12-01,0.008482573,-0.019591202,0.011785926,0.011294441,0.002200653,0.008169349,0.000568787,-0.007160112,0.00566054,-0.001868296,-0.03700926333333334,-0.3314185161290323,-0.25154199999999993,-0.1490830645161291,-0.3796161612903226
2007-03-01,0.002352163,-0.006904108,0.002961477,0.003135126,0.008777746,0.009036902,0.012555685,-0.00089332,0.00494251,0.017047427,0.073795455,-0.1435196077419355,0.4567414516129032,-0.03700926333333334,-0.3314185161290323
2007-06-01,0.005712377,0.010969119,0.008169087,0.006966496,0.012203302,0.005170164,0.015418624,0.004685817,0.010518676,0.023847285,-0.10217071161290321,0.00864405233333333,0.09707245548387097,0.073795455,-0.1435196077419355
2007-09-01,0.005418009,-0.010144911,0.006363987,0.005837246,0.00275153,0.003979158,0.005925736,-0.005687488,0.003046759,0.007572254,-0.18162531612903218,-0.5660609677419357,-0.3952705999999999,-0.10217071161290321,0.00864405233333333
2007-12-01,0.00606002,-0.012380378,0.005412552,0.005782886,0.003039842,0.0054248,0.009099693,-0.009533147,-0.002138144,0.012839291,-0.21609249999999997,-0.32061387096774197,-0.10593571,-0.18162531612903218,-0.5660609677419357
2008-03-01,-0.005763576,-0.026662726,-0.011123814,-0.01026368,-0.003696464,-0.012062319,-0.002940224,-0.01545581,-0.002099121,0.001110281,-1.0556647931034484,-0.6457416129032258,-0.44554948387096777,-0.21609249999999997,-0.32061387096774197
2008-06-01,0.005150584,-0.018302522,0.004711823,0.004274746,-0.014849413,-0.007065573,-0.00895033,-0.008159616,-0.017298924,-0.013798889,-1.0745274193548386,-1.077264,-1.2267151612903227,-1.0556647931034484,-0.6457416129032258
2008-09-01,-0.005428262,-0.020253375,-0.008530602,-0.008858866,-0.033497532,-0.033726602,-0.03640055,-0.025631178,-0.032413047,-0.032838594,-2.2259387096774192,-1.4662483870967744,-1.0754026666666665,-1.0745274193548386,-1.077264
2008-12-01,-0.021875649,-0.101146375,-0.031258485,-0.030009532,-0.043714974,-0.048669972,-0.045027845,-0.06842279,-0.034821623,-0.101096466,-2.724812000000001,-2.050262580645161,-3.483214,-2.2259387096774192,-1.4662483870967744
2009-03-01,-0.011290448,-0.122799233,-0.016701308,-0.015773692,-0.057787844,-0.03717434,-0.059465897,-0.083032324,-0.048380513,-0.129250109,-2.7236442857142866,-3.6453474193548385,-3.517732580645161,-2.724812000000001,-2.050262580645161
2009-06-01,-0.001440935,-0.059387275,-0.002129275,-0.002200604,-0.028909646,-0.019932978,-0.027511819,-0.03704578,-0.031020733,-0.058406864,-1.484198387096774,-2.0564736666666668,-2.5997990322580646,-2.7236442857142866,-3.6453474193548385
2009-09-01,0.003634498,-0.002285379,0.003589845,0.004352943,0.014913626,0.014528126,0.021065241,0.003644093,0.012532206,0.039936486,0.11152100000000001,-0.10362711612903222,-1.0803389666666665,-1.484198387096774,-2.0564736666666668
2009-12-01,0.010923957,0.088435228,0.014081541,0.013524942,0.015572945,0.012004761,0.022273837,0.005027566,0.010665582,0.039628194,0.080638416,-0.14071594096774193,-0.117994862,0.11152100000000001,-0.10362711612903222
2010-03-01,0.003840414,0.022499033,0.004682193,0.004030604,0.019471448,0.010475725,0.02998149,-0.000388426,0.010642845,0.049932315,-0.04383598832142856,-0.022946304741935486,-0.10561357741935484,0.080638416,-0.14071594096774193
2010-06-01,0.009178036,0.051149405,0.011171875,0.011510171,0.01944893,0.020580127,0.024390441,0.035791111,0.013052623,0.049300143,0.7729558387096774,0.6643895666666667,0.45561822580645156,-0.04383598832142856,-0.022946304741935486
2010-09-01,0.007345072,0.043630948,0.010975258,0.010878509,0.01297693,0.014064542,0.018364169,0.005394223,0.010309241,0.023404102,-0.08192569354838711,0.020562296483870965,0.062299024666666696,0.7729558387096774,0.6643895666666667
2010-12-01,0.005006472,-0.003190725,0.007644835,0.007017937,0.003313446,0.007709178,0.008090102,0.018739179,-0.002313848,0.018296152,-0.09933820566666664,-0.17362564516129034,-0.2692372333333333,-0.08192569354838711,0.020562296483870965
2011-03-01,-0.002407308,-0.019031809,-0.005389054,-0.005256227,0.005596425,0.008513505,0.006339785,-0.001788147,0.006851563,0.025544638,-0.4755771785714286,-0.06023598677419355,0.20995119677419355,-0.09933820566666664,-0.17362564516129034
2011-06-01,0.007124295,0.040097086,0.010274383,0.009247422,0.004006675,-0.002781985,0.007063001,0.023062833,0.000558837,0.010566107,-0.4007734193548386,-0.28659951,0.010370098967741935,-0.4755771785714286,-0.06023598677419355
2011-09-01,-0.000277825,0.003303105,-2.07e-05,0.000175412,0.011624079,0.011355483,0.010480002,0.041136891,0.014422231,0.01405751,0.05212362935483868,0.14612596774193548,0.08486684566666668,-0.4007734193548386,-0.28659951
2011-12-01,0.011526168,0.074247328,0.014117737,0.014859693,0.009871726,0.011157878,0.016301861,0.025284167,0.005778586,0.017079318,0.004894511333333333,0.17113858064516127,-0.22936585666666665,0.05212362935483868,0.14612596774193548
2012-03-01,0.007799433,0.020671955,0.011730132,0.011039336,0.0094855,0.012587353,0.014164074,0.030785598,0.00303587,0.021911697,0.22603835517241375,0.5791966129032258,0.36815638709677423,0.004894511333333333,0.17113858064516127
2012-06-01,0.004292788,0.02276353,0.006078924,0.005604278,0.0063447,0.004924475,0.006387338,0.020003577,0.005305918,0.005414444,-0.12878045451612902,-0.022881799666666678,-0.24719235483870972,0.22603835517241375,0.5791966129032258
2012-09-01,0.001348572,0.004527578,0.002337453,0.001578359,0.000101972,0.000957747,0.002231414,0.001477112,-0.000864719,-0.005600047,-0.541281129032258,-0.39213490322580646,-0.37494136666666655,-0.12878045451612902,-0.022881799666666678
2012-12-01,0.001138085,-0.008933257,0.00169473,0.00142637,0.005230613,0.010287286,0.010621044,0.017775699,-0.00062554,0.007574635,0.49712913333333325,-0.09212814709677421,-0.3298680666666666,-0.541281129032258,-0.39213490322580646
2013-03-01,0.00881776,0.036607978,0.010088783,0.011958985,0.007796949,0.012490628,0.009803271,0.016974239,0.004078941,0.011027973,-0.19501118571428563,-0.651385741935484,0.3879573548387096,0.49712913333333325,-0.09212814709677421
2013-06-01,0.001233204,0.011124628,6.9e-05,0.001564768,0.004290994,0.002847218,0.007293057,0.008034614,6.97e-06,0.000528729,-0.03839895604516129,-0.21079850000000006,-0.14385566129032257,-0.19501118571428563,-0.651385741935484
2013-09-01,0.007803624,0.037957248,0.009948281,0.010175018,0.003561164,0.00562677,0.009788158,0.017095505,-0.005482294,0.008258851,0.1303220941935484,-0.39213796774193554,-0.2470475966666667,-0.03839895604516129,-0.21079850000000006
2013-12-01,0.007950798,0.003621722,0.011212349,0.010496446,0.00682103,0.015996775,0.007909866,0.013433129,0.005518131,0.016331217,0.22060181000000006,0.008255857229032259,0.191806282,0.1303220941935484,-0.39213796774193554
2014-03-01,-0.002831056,-0.011155578,-0.004780207,-0.004953684,0.007674541,-0.000591507,0.014732833,0.009968736,0.000581183,0.005988552,0.11097498000000001,-0.5594274516129033,-0.19894066225806453,0.22060181000000006,0.008255857229032259
2014-06-01,0.013446009,0.041335651,0.016994143,0.017017481,0.013285334,0.01131211,0.020409328,0.027438593,0.006353025,0.018627176,0.1799325483870968,0.25661660000000003,0.520121806451613,0.11097498000000001,-0.5594274516129033
2014-09-01,0.01213539,0.020250832,0.015771899,0.015571535,0.005910885,0.008204363,0.009633985,0.018957461,0.001450193,0.010168803,-0.016581010967741932,0.1756863516129032,0.22686656666666669,0.1799325483870968,0.25661660000000003
2014-12-01,0.00561216,0.001084358,0.006763894,0.006863253,0.006540306,0.005530456,0.005473744,0.011603344,0.01036355,-0.00482491,0.2138993,-0.005847568064516128,0.07580210666666669,-0.016581010967741932,0.1756863516129032
2015-03-01,0.009446788,0.034290155,0.011144811,0.011730665,-0.007672118,0.005589327,-0.010156572,0.002858399,-0.00426381,-0.013830347,-0.5688884285714285,-0.33447083870967736,0.03915615741935483,0.2138993,-0.005847568064516128
2015-06-01,0.006743344,0.003005768,0.008364715,0.00810663,-0.013518341,0.003834025,-0.016760332,0.008608489,-0.013213739,-0.011906555,-0.5270932258064517,-0.33075766666666667,-0.4743638709677419,-0.5688884285714285,-0.33447083870967736
2015-09-01,0.003619486,-0.002021369,0.003541442,0.00359711,-0.00017868,0.004473395,-0.004241611,0.008342255,0.005068499,-0.002679542,-0.2637921838709677,0.034798105161290324,-0.4378398666666667,-0.5270932258064517,-0.33075766666666667
2015-12-01,0.001602339,-0.012099338,0.000901611,0.000990346,-0.013144227,0.003118391,-0.015896284,-0.002675343,-0.016578745,-0.011966093,-0.7500100666666666,-0.4274360967741935,-0.2743479000000001,-0.2637921838709677,0.034798105161290324
2016-03-01,0.005648153,-0.006112658,0.006225291,0.006354803,-0.00518922,0.00442515,-0.008166832,0.004985019,-0.004349088,-0.006822482,-0.30091051724137935,-0.16314369677419358,-0.588493612903226,-0.7500100666666666,-0.4274360967741935
2016-06-01,0.003114329,-0.00876774,0.002746386,0.003090357,-0.005786952,0.000179781,-0.008876249,0.003723965,-0.003443274,-0.006610624,-0.5099226451612904,-0.41301916666666666,-0.5152552903225807,-0.30091051724137935,-0.16314369677419358
2016-09-01,0.005429196,0.000348148,0.006035358,0.006250553,0.004580707,0.006886392,0.003685653,0.007838307,0.004412495,0.003707253,-0.18370349032258065,0.046595741290322575,-0.009368078999999996,-0.5099226451612904,-0.41301916666666666
2016-12-01,0.006273265,0.026552361,0.008474135,0.007969305,0.003281454,0.009600604,0.003014038,0.006681283,0.002540752,0.003141763,-0.32101187000000003,-0.26570806451612905,-0.13659626666666666,-0.18370349032258065,0.046595741290322575
2017-03-01,0.005640751,-0.003114324,0.005931,0.006136128,0.005842729,0.003138457,0.009884169,0.017251722,-1.01e-05,0.011234529,-0.39875314285714275,-0.1535527711935484,0.1961681492709678,-0.32101187000000003,-0.26570806451612905
2017-06-01,0.004260352,0.009168915,0.005113658,0.004783688,0.013634526,0.000296148,0.01279982,0.003916963,0.0165145,0.002043874,-0.006689001935483868,0.22745006666666664,0.028180260967741923,-0.39875314285714275,-0.1535527711935484
2017-09-01,0.007261905,0.018367862,0.009426724,0.008916895,-0.002011151,0.011826124,-0.002630276,0.003003972,-0.001873003,-0.002694195,-0.3349956451612904,-0.12114753870967743,-0.06819312666666666,-0.006689001935483868,0.22745006666666664
2017-12-01,0.009511396,0.015228774,0.011399294,0.011274057,0.018121311,0.017666599,0.026363187,0.022722157,0.011291687,0.016330318,0.37886359999999997,0.5874131612903225,-0.04772196266666664,-0.3349956451612904,-0.12114753870967743
2018-03-01,0.009273658,0.025991658,0.010504046,0.010969813,0.005643717,-0.002756737,0.007377108,0.020337065,0.005338918,0.009449596,0.011881562857142857,-0.33094929032258075,-0.006094013225806439,0.37886359999999997,0.5874131612903225
2018-06-01,0.006664026,-0.002758951,0.007286038,0.007463575,0.011174238,0.003153551,0.019580535,0.010747777,0.003459254,0.007917307,-0.20872030645161288,0.2184774033333333,0.1925140645161291,0.011881562857142857,-0.33094929032258075
2018-09-01,0.005238213,0.024346155,0.005745421,0.005622201,0.012567223,0.006483062,0.021237812,0.001961467,0.007386698,0.009377468,0.1665523967741935,0.05852198709677418,0.02168921083333334,-0.20872030645161288,0.2184774033333333
2018-12-01,0.003277836,0.009583527,0.003535427,0.00360243,0.00948148,0.004721374,0.011213867,0.006513761,0.008777115,0.011196519,-0.32680799999999993,-0.33587799999999995,-0.19226628699999995,0.1665523967741935,0.05852198709677418
2019-03-01,0.007225062,0.009528461,0.009378224,0.008866819,-0.004882059,0.012205407,-0.004693125,0.007038241,-0.006326958,-0.007796053,-0.5406982142857142,-0.3065367419354839,-0.15090683870967742,-0.32680799999999993,-0.33587799999999995
2019-06-01,0.003700307,-0.014863555,0.003026599,0.003219175,-0.005694419,-0.003197149,-0.002725475,-0.001081573,-0.008709731,-0.009585812,-0.41889993548387106,-0.6880641333333334,-0.3373137741935484,-0.5406982142857142,-0.3065367419354839
2019-09-01,0.00634895,0.004582555,0.007103375,0.007129597,0.002803763,0.010406442,0.004040694,0.006045111,0.001330508,-0.000433292,0.07486212677419354,-0.23007343870967745,-0.16080026666666666,-0.41889993548387106,-0.6880641333333334
2019-12-01,0.005845202,-0.009444574,0.006947146,0.006908053,0.000932235,0.000870837,0.000363054,0.002432838,0.001512745,-0.005828985,-0.11478896333333331,-0.6339347096774193,-0.3333886666666668,0.07486212677419354,-0.23007343870967745
